station_id,t,value
0,621,621.0
1,621,0.0
2,621,0.0
3,621,0.0
4,621,0.0
5,621,0.0
6,621,0.0
7,621,0.0
8,621,0.0
9,621,0.0
10,621,0.0
11,621,0.0
12,621,0.0
13,621,0.0
14,621,0.0
15,621,0.0
16,621,0.0
17,621,0.0
18,621,0.0
19,621,0.0
20,621,0.0
21,621,0.0
22,621,0.0
23,621,0.0
24,621,0.0
25,621,0.0
26,621,0.0
27,621,0.0
28,621,0.0
29,621,0.0
30,621,0.0
31,621,0.0
32,621,0.0
33,621,0.0
34,621,0.0
35,621,0.0
36,621,0.0
37,621,0.0
38,621,0.0
39,621,0.0
40,621,0.0
41,621,0.0
42,621,0.0
43,621,0.0
44,621,0.0
45,621,0.0
46,621,0.0
47,621,0.0
48,621,28.860000000000003
49,621,0.0
50,621,0.0
51,621,0.0
52,621,0.0
53,621,0.0
54,621,0.0
55,621,0.0
56,621,0.0
57,621,0.0
58,621,0.0
59,621,0.0
60,621,0.0
61,621,0.0
62,621,0.0
63,621,0.0
64,621,0.0
65,621,0.0
66,621,0.0
67,621,0.0
68,621,0.0
69,621,0.0
70,621,0.0
71,621,0.0
72,621,0.0
73,621,0.0
74,621,0.0
75,621,0.0
76,621,0.0
77,621,0.0
78,621,0.0
79,621,0.0
80,621,0.0
81,621,0.0
82,621,0.0
83,621,0.0
84,621,0.0
85,621,0.0
86,621,0.0
87,621,0.0
88,621,0.0
89,621,0.0
90,621,0.0
91,621,0.0
92,621,0.0
93,621,0.0
94,621,0.0
95,621,0.0
96,621,0.0
97,621,0.0
98,621,0.0
99,621,0.0
100,621,0.0
101,621,0.0
102,621,0.0
103,621,0.0
104,621,0.0
105,621,0.0
106,621,45.602
107,621,0.0
108,621,0.0
109,621,0.0
110,621,0.0
111,621,0.0
112,621,0.0
113,621,0.0
114,621,0.0
115,621,0.0
116,621,0.0
117,621,0.0
118,621,0.0
119,621,0.0
120,621,0.0
121,621,0.0
122,621,0.0
123,621,0.0
124,621,0.0
125,621,0.0
126,621,0.0
127,621,0.0
128,621,0.0
129,621,0.0
130,621,0.0
131,621,0.0
132,621,0.0
133,621,0.0
134,621,0.0
135,621,0.0
136,621,0.0
137,621,0.0
138,621,0.0
139,621,0.0
140,621,0.0
141,621,0.0
142,621,0.0
143,621,0.0
144,621,0.0
145,621,0.0
146,621,0.0
147,621,0.0
148,621,0.0
149,621,0.0
150,621,0.0
151,621,0.0
152,621,0.0
153,621,0.0
154,621,0.0
155,621,0.0
156,621,0.0
157,621,0.0
158,621,0.0
159,621,0.0
160,621,0.0
161,621,0.0
162,621,0.0
163,621,0.0
164,621,0.0
165,621,0.0
166,621,0.0
167,621,0.0
168,621,0.0
169,621,0.0
170,621,0.0
171,621,0.0
172,621,0.0
173,621,0.0
174,621,0.0
175,621,0.0
176,621,0.0
177,621,0.0
178,621,0.0
179,621,0.0
180,621,0.0
181,621,0.0
182,621,0.0
183,621,0.0
184,621,0.0
185,621,0.0
186,621,0.0
187,621,0.0
188,621,0.0
189,621,0.0
190,621,0.0
191,621,0.0
192,621,0.0
193,621,0.0
194,621,0.0
195,621,0.0
196,621,0.0
197,621,0.0
198,621,0.0
199,621,0.0
200,621,0.0
201,621,0.0
202,621,0.0
203,621,0.0
204,621,0.0
205,621,0.0
206,621,0.0
207,621,0.0
208,621,0.0
209,621,0.0
210,621,0.0
211,621,0.0
212,621,0.0
213,621,0.0
214,621,0.0
215,621,0.0
216,621,0.0
217,621,0.0
218,621,0.0
219,621,0.0
220,621,0.0
221,621,0.0
222,621,0.0
223,621,0.0
224,621,0.0
225,621,0.0
226,621,0.0
227,621,0.0
228,621,0.0
229,621,0.0
230,621,0.0
231,621,0.0
232,621,0.0
233,621,0.0
234,621,0.0
235,621,0.0
236,621,0.0
237,621,0.0
238,621,0.0
239,621,0.0
240,621,0.0
241,621,0.0
242,621,0.0
243,621,0.0
244,621,0.0
245,621,0.0
246,621,0.0
247,621,0.0
248,621,0.0
249,621,0.0
250,621,0.0
251,621,0.0
252,621,0.0
253,621,0.0
254,621,0.0
255,621,0.0
256,621,0.0
257,621,0.0
258,621,0.0
259,621,0.0
260,621,0.0
