station_id,t,value
0,434,434.0
1,434,0.0
2,434,0.0
3,434,0.0
4,434,0.0
5,434,0.0
6,434,0.0
7,434,0.0
8,434,0.0
9,434,0.0
10,434,0.0
11,434,0.0
12,434,0.0
13,434,0.0
14,434,0.0
15,434,0.0
16,434,0.0
17,434,0.0
18,434,0.0
19,434,0.0
20,434,0.0
21,434,0.0
22,434,0.0
23,434,0.0
24,434,0.0
25,434,0.0
26,434,0.0
27,434,0.0
28,434,0.0
29,434,0.0
30,434,0.0
31,434,0.0
32,434,0.0
33,434,0.0
34,434,0.0
35,434,0.0
36,434,0.0
37,434,0.0
38,434,0.0
39,434,0.0
40,434,0.0
41,434,0.0
42,434,0.0
43,434,0.0
44,434,0.0
45,434,0.0
46,434,0.0
47,434,0.0
48,434,0.0
49,434,0.0
50,434,0.0
51,434,0.0
52,434,0.0
53,434,0.0
54,434,0.0
55,434,0.0
56,434,0.0
57,434,0.0
58,434,0.0
59,434,0.0
60,434,0.0
61,434,0.0
62,434,0.0
63,434,0.0
64,434,0.0
65,434,0.0
66,434,0.0
67,434,0.0
68,434,0.0
69,434,0.0
70,434,0.0
71,434,0.0
72,434,0.0
73,434,0.0
74,434,0.0
75,434,0.0
76,434,0.0
77,434,0.0
78,434,0.0
79,434,0.0
80,434,0.0
81,434,0.0
82,434,0.0
83,434,0.0
84,434,0.0
85,434,0.0
86,434,0.0
87,434,0.0
88,434,0.0
89,434,0.0
90,434,0.0
91,434,0.0
92,434,0.0
93,434,0.0
94,434,0.0
95,434,0.0
96,434,0.0
97,434,0.0
98,434,0.0
99,434,0.0
100,434,0.0
101,434,0.0
102,434,0.0
103,434,0.0
104,434,0.0
105,434,0.0
106,434,0.0
107,434,0.0
108,434,0.0
109,434,0.0
110,434,0.0
111,434,0.0
112,434,0.0
113,434,0.0
114,434,0.0
115,434,0.0
116,434,0.0
117,434,0.0
118,434,0.0
119,434,0.0
120,434,0.0
121,434,0.0
122,434,0.0
123,434,0.0
124,434,0.0
125,434,0.0
126,434,0.0
127,434,0.0
128,434,0.0
129,434,0.0
130,434,0.0
131,434,0.0
132,434,0.0
133,434,0.0
134,434,0.0
135,434,0.0
136,434,0.0
137,434,0.0
138,434,0.0
139,434,0.0
140,434,0.0
141,434,0.0
142,434,0.0
143,434,0.0
144,434,0.0
145,434,0.0
146,434,0.0
147,434,0.0
148,434,0.0
149,434,0.0
150,434,0.0
151,434,0.0
152,434,0.0
153,434,0.0
154,434,0.0
155,434,0.0
156,434,0.0
157,434,0.0
158,434,0.0
159,434,0.0
160,434,0.0
161,434,0.0
162,434,0.0
163,434,0.0
164,434,0.0
165,434,0.0
166,434,0.0
167,434,0.0
168,434,0.0
169,434,0.0
170,434,0.0
171,434,0.0
172,434,0.0
173,434,0.0
174,434,0.0
175,434,0.0
176,434,0.0
177,434,0.0
178,434,0.0
179,434,0.0
180,434,0.0
181,434,0.0
182,434,0.0
183,434,0.0
184,434,0.0
185,434,0.0
186,434,0.0
187,434,0.0
188,434,0.0
189,434,0.0
190,434,0.0
191,434,0.0
192,434,0.0
193,434,0.0
194,434,0.0
195,434,0.0
196,434,0.0
197,434,0.0
198,434,0.0
199,434,0.0
200,434,0.0
201,434,0.0
202,434,0.0
203,434,0.0
204,434,0.0
205,434,0.0
206,434,0.0
207,434,0.0
208,434,0.0
209,434,0.0
210,434,0.0
211,434,0.0
212,434,0.0
213,434,0.0
214,434,0.0
215,434,0.0
216,434,0.0
217,434,0.0
218,434,0.0
219,434,0.0
220,434,0.0
221,434,0.0
222,434,0.0
223,434,0.0
224,434,0.0
225,434,0.0
226,434,0.0
227,434,0.0
228,434,0.0
229,434,0.0
230,434,0.0
231,434,0.0
232,434,0.0
233,434,0.0
234,434,0.0
235,434,0.0
236,434,0.0
237,434,0.0
238,434,0.0
239,434,0.0
240,434,0.0
241,434,0.0
242,434,0.0
243,434,0.0
244,434,0.0
245,434,0.0
246,434,0.0
247,434,0.0
248,434,0.0
249,434,0.0
250,434,0.0
251,434,0.0
252,434,0.0
253,434,0.0
254,434,0.0
255,434,0.0
256,434,0.0
257,434,0.0
258,434,0.0
259,434,0.0
260,434,0.0
